"naics","employment_march","establishments","payroll_quarter1","year"
"532412",60935,4904,636407000,2001
"532420",15211,1305,239586000,2001
"532490",82823,5982,741901000,2001
"533110",25661,2129,407926000,2001
"541110",1045794,167852,14198097000,2001
"541191",53012,7142,440478000,2001
"541199",11381,1777,111469000,2001
"541211",428115,54300,4941051000,2001
"541213",186284,14335,509595000,2001
"541214",421641,3420,2835143000,2001
"541219",155316,29771,1117943000,2001
"541310",193406,22468,2266358000,2001
"541320",39628,6486,263986000,2001
"541330",859691,53763,11679852000,2001
"541340",10335,2253,100750000,2001
"541350",15138,3581,122157000,2001
"541360",9887,691,104534000,2001
"541370",59420,8881,457873000,2001
"541380",98422,5474,1026650000,2001
"541410",46486,10889,406320000,2001
"541420",14307,1428,176705000,2001
"541430",78739,15705,838723000,2001
"541490",8240,1283,66723000,2001
"541511",538674,43557,9706015000,2001
"541512",538673,37243,9468458000,2001
"541513",71342,1607,1187359000,2001
"541519",106116,18445,1657238000,2001
"541611",331503,35817,5468706000,2001
"541612",155168,17746,2346259000,2001
"541613",122392,18315,1356602000,2001
"541614",38892,4474,463784000,2001
"541618",21868,5222,261095000,2001
"541620",59009,8218,634463000,2001
"541690",77272,17867,1015925000,2001
"541710",343690,11299,5588421000,2001
"541720",43377,2215,537720000,2001
"541810",172115,13960,2688983000,2001
"541820",52984,6439,824994000,2001
"541830",10507,937,171377000,2001
"541840",35816,2798,455497000,2001
"541850",32612,2210,239137000,2001
"541860",84766,3359,790122000,2001
"541870",7000,648,49358000,2001
"541890",68443,8939,584372000,2001
"541910",113038,4321,1181277000,2001
"541921",64810,14461,266495000,2001
"541922",17093,4297,143224000,2001
"541930",8298,1220,69859000,2001
"541940",231862,25000,1173670000,2001
"541990",74017,14341,665695000,2001
"551111",33183,1611,1360896000,2001
"551112",163382,9035,4646648000,2001
"551114",2682658,36913,54708665000,2001
"561110",518112,30147,5595490000,2001
"561210",115606,2952,920345000,2001
"561310",348669,10261,2126349000,2001
"561320",2676010,29637,14297968000,2001
"561330",1338941,4998,8528214000,2001
"561410",37916,4857,227121000,2001
"561421",62150,2661,469418000,2001
"561422",281269,2972,1246373000,2001
"561431",24125,4441,111762000,2001
"561439",82790,6202,579755000,2001
"561440",111822,5051,793553000,2001
"561450",33890,1360,445315000,2001
"561491",7681,1131,79047000,2001
"561492",15879,3707,117856000,2001
"561499",53290,2021,346546000,2001
"561510",182054,24654,1398801000,2001
"561520",44645,3235,375774000,2001
"561591",11829,1017,75294000,2001
"561599",74588,2736,721764000,2001
"561611",54791,4856,288337000,2001
"561612",485352,6739,1983814000,2001
"561613",32332,834,213333000,2001
"561621",130789,5740,1074836000,2001
"561622",17201,3872,115880000,2001
"561710",90361,11130,570138000,2001
"561720",931515,54810,3276752000,2001
"561730",446111,72504,2112446000,2001
"561740",45854,8872,203750000,2001
"561790",35445,7105,204240000,2001
"561910",58005,2249,335338000,2001
"561920",71676,4154,578244000,2001
"561990",340753,19011,1745030000,2001
"562111",124068,6049,1099213000,2001
"562112",8619,448,90731000,2001
"562119",7177,776,54270000,2001
"562211",16517,520,178409000,2001
"562212",39127,1987,357854000,2001
"562213",3305,135,43046000,2001
"562219",4649,291,47158000,2001
"562910",55618,2186,505945000,2001
"562920",12928,736,99163000,2001
"562991",24840,3268,185436000,2001
"562998",3688,353,33693000,2001
"611110",747611,19473,4153630000,2001
"611210",85964,848,584120000,2001
"611310",1357358,3136,8900518000,2001
"611410",10796,509,64638000,2001
"611420",32478,3060,357473000,2001
"611430",22228,3294,219091000,2001
"611511",9963,1674,46255000,2001
"611512",14694,1081,113788000,2001
"611513",11480,1255,66018000,2001
"611519",51214,3224,336753000,2001
"611610",53319,8508,168620000,2001
"611620",45848,7911,149604000,2001
"611630",12601,981,53753000,2001
"611691",45164,3807,171618000,2001
"611692",13204,2103,52308000,2001
"611699",51866,5346,305034000,2001
"611710",46642,4668,406020000,2001
"621111",1806648,187260,22490912000,2001
"621112",41552,10632,401993000,2001
"621210",733862,117038,5433629000,2001
"621310",111637,33078,629395000,2001
"621320",90971,17969,546666000,2001
"621330",43648,11303,264265000,2001
"621340",131011,16117,920545000,2001
"621391",31944,8283,204899000,2001
"621399",39268,7805,272005000,2001
"621410",20265,1808,127912000,2001
"621420",149570,6518,986274000,2001
"621491",47760,751,483757000,2001
"621492",63000,3074,510887000,2001
"621493",49504,2566,481121000,2001
"621498",252131,8195,2304639000,2001
"621511",109714,6139,1089729000,2001
"621512",59481,4887,644318000,2001
"621610",774381,16284,3587974000,2001
"621910",101831,3830,638324000,2001
"621991",49738,1316,399999000,2001
"621999",28715,2061,239328000,2001
"622110",4680588,5765,40810334000,2001
"622210",240512,758,2073830000,2001
"622310",163905,615,1494660000,2001
"623110",1559457,17046,8075663000,2001
"623210",293254,16741,1320273000,2001
"623220",114100,6296,593317000,2001
"623311",288192,3855,1348878000,2001
"623312",258736,14680,1012417000,2001
"623990",157718,6470,860950000,2001
"624110",170848,9722,919387000,2001
"624120",308365,13906,1242026000,2001
"624190",360689,22672,1813299000,2001
"624210",27156,3153,116664000,2001
"624221",51518,2828,252880000,2001
"624229",27926,2665,168643000,2001
"624230",21783,1843,118608000,2001
"624310",326455,8324,1239197000,2001
"624410",746893,67117,2440393000,2001
"711110",66438,3354,361724000,2001
"711120",10904,604,55650000,2001
"711130",42957,4562,280828000,2001
"711190",7507,807,53733000,2001
"711211",40054,735,1967517000,2001
"711212",45183,881,235671000,2001
"711219",19147,2968,149631000,2001
"711310",48304,1184,231227000,2001
"711320",25624,3272,238780000,2001
"711410",16220,3107,261325000,2001
"711510",39407,13366,702608000,2001
"712110",76831,4140,449213000,2001
"712120",8439,893,34079000,2001
"712130",21775,459,128409000,2001
"712190",6500,540,33555000,2001
"713110",98816,700,404161000,2001
"713120",20485,2083,59576000,2001
"713210",156151,562,927036000,2001
"713290",59485,1613,345173000,2001
"713910",295095,11861,1276652000,2001
"713920",63906,404,217559000,2001
"713930",24660,4121,137919000,2001
"713940",399434,24068,1130203000,2001
"713950",84562,5059,232944000,2001
"713990",102478,14618,415093000,2001
"721110",1377158,45972,6124071000,2001
"721120",296839,304,1986924000,2001
"721191",19665,3042,56510000,2001
"721199",4661,888,16459000,2001
"721211",17844,3750,63679000,2001
"721214",20975,3250,89107000,2001
"721310",15640,2990,52019000,2001
"722110",3963258,193262,11603580000,2001
"722211",2997206,173753,7066594000,2001
"722212",69512,4464,216630000,2001
"722213",340616,37576,859501000,2001
"722310",384642,17330,1380802000,2001
"722320",113461,9058,328193000,2001
"722330",15659,2957,55968000,2001
"722410",335165,49973,834072000,2001
"811111",314281,78673,1955369000,2001
"811112",19915,4741,123769000,2001
"811113",29832,6646,203770000,2001
"811118",38937,8301,242699000,2001
"811121",220925,34786,1621171000,2001
"811122",32058,6062,225285000,2001
"811191",61754,7677,243184000,2001
"811192",133783,14134,400153000,2001
"811198",19396,2931,105350000,2001
"811211",19360,3708,128979000,2001
"811212",74652,6305,975066000,2001
"811213",18953,1653,168746000,2001
"811219",27659,2967,271717000,2001
"811310",200954,24977,1707534000,2001
"811411",13169,3303,75594000,2001
"811412",44829,5782,333228000,2001
"811420",22458,5972,113946000,2001
"811430",4246,1714,16114000,2001
"811490",46019,10535,260184000,2001
"812111",12894,3999,51798000,2001
"812112",404018,71944,1569299000,2001
"812113",21245,7505,62319000,2001
"812191",30446,3056,85313000,2001
"812199",48309,10093,142072000,2001
"812210",112590,16103,640589000,2001
"812220",57750,6694,300092000,2001
"812310",51528,12565,176552000,2001
"812320",197888,27026,687036000,2001
"812331",56582,1191,308770000,2001
"812332",77724,1488,474271000,2001
"812910",28954,7482,90261000,2001
"812921",49758,3148,332455000,2001
"812922",10608,2209,43011000,2001
"812930",88259,10661,329393000,2001
"812990",62969,11646,337830000,2001
"813110",1595009,165984,5678400000,2001
"813211",47459,6727,437391000,2001
"813212",51362,3620,436608000,2001
"813219",37126,3301,303162000,2001
"813311",25484,2134,189519000,2001
"813312",40125,4504,246339000,2001
"813319",51298,5248,334538000,2001
"813410",339182,31711,1112603000,2001
"813910",129650,17214,1388854000,2001
"813920",82207,7653,833588000,2001
"813930",163284,17476,971713000,2001
"813940",8884,2229,64521000,2001
"813990",144707,23924,898497000,2001
"113110",4203,680,40983000,2002
"113210",2657,352,21210000,2002
"113310",68962,11477,451923000,2002
"114111",4301,1113,44046000,2002
"114112",2195,793,11817000,2002
"114119",41,10,235000,2002
"114210",2707,469,20568000,2002
"115111",3226,356,19731000,2002
"115112",11962,2425,71267000,2002
"115113",3677,348,15148000,2002
"115114",28341,1124,166085000,2002
"115115",6826,473,26448000,2002
"115116",4509,598,29290000,2002
"115210",22876,4537,118808000,2002
"115310",14679,1797,97490000,2002
"211111",76794,7135,1454790000,2002
"211112",11486,494,514002000,2002
"212111",32924,630,445797000,2002
"212112",41209,499,553835000,2002
"212113",782,65,7627000,2002
"212210",5403,40,75141000,2002
"212221",NA,176,NA,2002
"212222",NA,11,NA,2002
"212231",1831,24,19818000,2002
"212234",5993,32,72770000,2002
"212291",NA,25,NA,2002
"212299",NA,43,NA,2002
"212311",3711,390,23707000,2002
"212312",26234,1354,240592000,2002
"212313",6774,273,68091000,2002
"212319",8380,497,76837000,2002
"212321",26751,2509,234506000,2002
"212322",2754,151,26821000,2002
"212324",3203,37,40431000,2002
"212325",3673,122,33554000,2002
"212391",2990,28,42280000,2002
"212392",2796,17,36016000,2002
"212393",1860,45,20935000,2002
"212399",4441,237,36850000,2002
"213111",56022,1813,617531000,2002
"213112",116943,6544,1387772000,2002
"213113",6218,346,69239000,2002
"213114",2035,183,27764000,2002
"213115",2103,151,16781000,2002
"221111",7597,428,133790000,2002
"221112",78790,1427,1549016000,2002
"221113",34904,80,847308000,2002
"221119",14230,414,251486000,2002
"221121",18590,217,410553000,2002
"221122",361658,6927,6911841000,2002
"221210",86890,2897,1541549000,2002
"221310",37041,5114,330544000,2002
"221320",7022,831,52953000,2002
"221330",1532,97,21332000,2002
"233110",90669,14044,965462000,2002
"233210",696886,161677,5707474000,2002
"233220",73965,9043,682142000,2002
"233310",86859,2406,945113000,2002
"233320",637338,39224,6935591000,2002
"234110",274144,10985,2491966000,2002
"234120",36671,833,419419000,2002
"234910",198821,10652,1890465000,2002
"234920",98465,4325,957763000,2002
"234930",91921,527,963673000,2002
"234990",156290,12627,1503678000,2002
"235110",879908,90341,8158981000,2002
"235210",218825,40935,1361838000,2002
"235310",770632,65858,7589874000,2002
"235410",170005,21720,1166181000,2002
"235420",293849,19944,2320424000,2002
"235430",51510,8357,391002000,2002
"235510",262569,46918,1740450000,2002
"235520",76215,13836,577534000,2002
"235610",244435,31538,1706461000,2002
"235710",306585,34820,2142149000,2002
"235810",23692,4028,187204000,2002
"235910",76231,3799,751313000,2002
"235920",46220,5205,408990000,2002
"235930",145838,22812,1122703000,2002
"235940",26911,1874,216750000,2002
"235950",66532,3912,818751000,2002
"235990",205384,28085,1522747000,2002
"311111",13491,222,144763000,2002
"311119",33521,1561,288148000,2002
"311211",12267,346,115963000,2002
"311212",4172,72,30233000,2002
"311213",893,29,10996000,2002
"311221",9087,58,120911000,2002
"311222",6139,109,58394000,2002
"311223",1823,43,15862000,2002
"311225",7201,114,64397000,2002
"311230",12949,61,176547000,2002
"311311",5376,36,58952000,2002
"311312",2876,15,37533000,2002
"311313",6132,39,55225000,2002
"311320",9109,133,86596000,2002
"311330",33429,873,233367000,2002
"311340",24284,619,196979000,2002
"311411",35851,243,240411000,2002
"311412",46912,401,336737000,2002
"311421",48545,781,418854000,2002
"311422",14767,128,131708000,2002
"311423",12830,168,95996000,2002
"311511",56617,537,553386000,2002
"311512",1604,30,14021000,2002
"311513",37636,522,309668000,2002
"311514",14312,207,160042000,2002
"311520",19105,401,155959000,2002
"311611",148551,1816,941297000,2002
"311612",100273,1286,719504000,2002
"311613",9093,222,81217000,2002
"311615",237813,481,1223230000,2002
"311711",3888,140,27058000,2002
"311712",34775,614,230172000,2002
"311811",54723,6562,212579000,2002
"311812",149818,2652,1190053000,2002
"311813",15755,206,117327000,2002
"311821",35681,356,308104000,2002
"311822",15621,225,137572000,2002
"311823",4918,236,37327000,2002
"311830",12061,297,72896000,2002
"311911",10183,141,77794000,2002
"311919",35447,339,235974000,2002
"311920",11423,297,118142000,2002
"311930",5625,159,60902000,2002
"311941",13886,306,129061000,2002
"311942",13445,284,145426000,2002
"311991",23967,544,155328000,2002
"311999",35892,787,294019000,2002
"312111",63889,551,560125000,2002
"312112",6435,285,50669000,2002
"312113",5416,488,31553000,2002
"312120",30761,446,398660000,2002
"312130",26832,1239,265748000,2002
"312140",6031,90,71989000,2002
"312210",2264,20,15545000,2002
"312221",15099,23,264298000,2002
"312229",6668,90,72962000,2002
"313111",36918,342,233917000,2002
"313112",20713,131,134834000,2002
"313113",2612,96,14456000,2002
"313210",87391,792,612167000,2002
"313221",12742,251,86116000,2002
"313222",2004,150,11980000,2002
"313230",17934,234,169935000,2002
"313241",10163,191,66127000,2002
"313249",9623,173,71489000,2002
"313311",32701,1066,255479000,2002
"313312",20301,401,139930000,2002
"313320",8553,218,79790000,2002
"314110",44438,422,322535000,2002
"314121",20281,1712,114047000,2002
"314129",40429,725,233865000,2002
"314911",8716,335,48303000,2002
"314912",17921,1627,110157000,2002
"314991",5613,179,39198000,2002
"314992",4486,30,36369000,2002
"314999",48325,2302,297989000,2002
"315111",9770,99,49544000,2002
"315119",25350,343,141498000,2002
"315191",17313,400,104421000,2002
"315192",3463,37,22251000,2002
"315211",20849,902,83501000,2002
"315212",81797,6349,304375000,2002
"315221",2455,35,16805000,2002
"315222",11347,180,67248000,2002
"315223",12635,212,82460000,2002
"315224",21003,135,115295000,2002
"315225",12032,136,54621000,2002
"315228",11317,246,62752000,2002
"315231",10629,148,67055000,2002
"315232",11386,400,95761000,2002
"315233",14115,575,121821000,2002
"315234",6668,230,58120000,2002
"315239",29621,919,230335000,2002
"315291",1236,32,5642000,2002
"315292",1794,176,12861000,2002
"315299",11532,364,65762000,2002
"315991",9933,273,55526000,2002
"315992",3762,100,20480000,2002
"315993",2399,73,20372000,2002
"315999",18033,995,113080000,2002
"316110",9274,286,75591000,2002
"316211",5095,61,38424000,2002
"316212",1060,16,9829000,2002
"316213",9459,108,61905000,2002
"316214",4453,81,22674000,2002
"316219",1042,73,5168000,2002
"316991",5894,236,33473000,2002
"316992",2384,111,13383000,2002
"316993",2807,160,15827000,2002
"316999",6327,417,35065000,2002
"321113",104062,3852,751219000,2002
"321114",11936,516,89983000,2002
"321211",20946,333,138126000,2002
"321212",23635,135,202616000,2002
"321213",5181,79,46521000,2002
"321214",39133,1025,275399000,2002
"321219",22114,272,195988000,2002
"321911",69060,1443,525688000,2002
"321912",36349,1294,225593000,2002
"321918",42336,2150,287288000,2002
"321920",47509,2921,254665000,2002
"321991",51023,404,317846000,2002
"321992",24047,771,171054000,2002
"321999",36680,1857,238159000,2002
"322110",8373,44,127462000,2002
"322121",97102,322,1316009000,2002
"322122",8727,31,149626000,2002
"322130",48786,231,667098000,2002
"322211",117404,1708,1129457000,2002
"322212",42384,517,405589000,2002
"322213",4971,123,32306000,2002
"322214",9790,275,82497000,2002
"322215",14088,76,110332000,2002
"322221",5950,117,57897000,2002
"322222",36573,540,396069000,2002
"322223",2229,47,19642000,2002
"322224",13545,124,104885000,2002
"322225",5174,41,60743000,2002
"322226",2607,60,26082000,2002
"322231",10657,264,81540000,2002
"322232",22040,243,198580000,2002
"322233",6380,137,50024000,2002
"322291",19186,131,199463000,2002
"322299",20024,515,160543000,2002
"323110",350922,14640,3258902000,2002
"323111",17199,333,160248000,2002
