"state_fips","naics","employment_march","establishments","payroll_quarter1","year"
21,"486",1030,41,21081000,2006
21,"487",NA,15,NA,2006
21,"488",6891,379,62941000,2006
21,"492",NA,210,NA,2006
21,"493",11905,213,94284000,2006
21,"511",8085,329,69005000,2006
21,"512",2010,166,6232000,2006
21,"515",3213,197,28391000,2006
21,"516",639,25,5300000,2006
21,"517",10884,669,120884000,2006
21,"518",7629,240,80143000,2006
21,"519",187,24,1821000,2006
21,"521",NA,4,NA,2006
21,"522",40805,3358,377953000,2006
21,"523",NA,690,NA,2006
21,"524",22891,2291,320269000,2006
21,"525",NA,14,NA,2006
21,"531",11228,2838,72757000,2006
21,"532",8018,958,52839000,2006
21,"533",151,14,1626000,2006
21,"541",63528,8142,610745000,2006
21,"551",27014,640,608934000,2006
21,"561",87328,3508,399784000,2006
21,"562",4339,251,40559000,2006
21,"611",27934,866,137673000,2006
21,"621",71819,6999,736663000,2006
21,"622",85915,137,810826000,2006
21,"623",42800,1032,216437000,2006
21,"624",30643,2165,118340000,2006
21,"711",4959,359,30676000,2006
21,"712",1094,87,5181000,2006
21,"713",11736,879,38058000,2006
21,"721",15212,791,54884000,2006
21,"722",135095,6287,358407000,2006
21,"811",19432,2811,126023000,2006
21,"812",16582,2321,78777000,2006
21,"813",33869,4610,147574000,2006
22,"113",3368,432,26534000,2006
22,"114",NA,43,NA,2006
22,"115",NA,208,NA,2006
22,"211",11192,432,258351000,2006
22,"212",1410,66,17322000,2006
22,"213",36671,1021,532223000,2006
22,"221",10961,594,224871000,2006
22,"236",27837,2615,252800000,2006
22,"237",39135,813,436390000,2006
22,"238",65721,5717,537957000,2006
22,"311",15313,343,106416000,2006
22,"312",1086,30,10128000,2006
22,"313",349,13,3138000,2006
22,"314",880,67,5168000,2006
22,"315",NA,47,NA,2006
22,"316",NA,7,NA,2006
22,"321",8813,192,77257000,2006
22,"322",8854,55,128894000,2006
22,"323",2975,284,22150000,2006
22,"324",9751,55,221369000,2006
22,"325",20488,213,442948000,2006
22,"326",5487,124,53236000,2006
22,"327",5789,214,45898000,2006
22,"331",2293,29,28581000,2006
22,"332",20548,675,207240000,2006
22,"333",8842,222,87411000,2006
22,"334",1769,59,18341000,2006
22,"335",1419,39,17008000,2006
22,"336",20320,170,229580000,2006
22,"337",1501,183,10026000,2006
22,"339",4372,302,29734000,2006
22,"423",41055,3430,469110000,2006
22,"424",28476,1694,291727000,2006
22,"425",2484,409,22104000,2006
22,"441",29888,1989,272073000,2006
22,"442",8015,872,53988000,2006
22,"443",6317,627,39540000,2006
22,"444",21269,1342,149272000,2006
22,"445",35299,2121,135843000,2006
22,"446",17172,1485,100102000,2006
22,"447",18729,2242,68412000,2006
22,"448",21145,2268,69978000,2006
22,"451",7170,658,25537000,2006
22,"452",51674,995,241793000,2006
22,"453",10277,1651,48230000,2006
22,"454",3257,441,22976000,2006
22,"481",4138,97,53727000,2006
22,"483",12253,333,154353000,2006
22,"484",20384,1795,162726000,2006
22,"485",NA,144,NA,2006
22,"486",2631,226,51668000,2006
22,"487",452,39,3029000,2006
22,"488",12426,766,124663000,2006
22,"492",NA,165,NA,2006
22,"493",3695,190,34318000,2006
22,"511",5853,251,58580000,2006
22,"512",1813,145,5711000,2006
22,"515",3513,158,35933000,2006
22,"516",NA,13,NA,2006
22,"517",17253,665,235587000,2006
22,"518",NA,174,NA,2006
22,"519",NA,27,NA,2006
22,"521",NA,1,NA,2006
22,"522",35716,3939,363652000,2006
22,"523",4135,967,97192000,2006
22,"524",23688,2682,300485000,2006
22,"525",NA,17,NA,2006
22,"531",13157,3055,91017000,2006
22,"532",18738,1423,204495000,2006
22,"533",366,36,4947000,2006
22,"541",85586,11057,884575000,2006
22,"551",16692,564,335069000,2006
22,"561",103063,4050,623422000,2006
22,"562",7502,349,67968000,2006
22,"611",32208,969,218795000,2006
22,"621",81532,7797,753193000,2006
22,"622",95352,212,846508000,2006
22,"623",42293,866,168388000,2006
22,"624",33793,2304,119793000,2006
22,"711",7559,285,86848000,2006
22,"712",1080,94,5530000,2006
22,"713",16802,899,80518000,2006
22,"721",29624,820,154118000,2006
22,"722",136374,6781,380124000,2006
22,"811",21121,3282,163592000,2006
22,"812",14636,2187,66954000,2006
22,"813",37133,4225,152001000,2006
23,"113",3053,440,27832000,2006
23,"114",NA,275,NA,2006
23,"115",NA,48,NA,2006
23,"212",NA,30,NA,2006
23,"213",NA,1,NA,2006
23,"221",NA,96,NA,2006
23,"236",8023,1796,64512000,2006
23,"237",3342,319,34300000,2006
23,"238",17497,3452,139257000,2006
23,"311",6869,186,48059000,2006
23,"312",886,22,9120000,2006
23,"313",796,26,6322000,2006
23,"314",1275,67,13496000,2006
23,"315",NA,18,NA,2006
23,"316",1893,24,14749000,2006
23,"321",5580,222,43594000,2006
23,"322",8463,24,121129000,2006
23,"323",2473,158,20979000,2006
23,"324",NA,16,NA,2006
23,"325",1679,52,18428000,2006
23,"326",2716,47,24333000,2006
23,"327",1260,89,9925000,2006
23,"331",NA,9,NA,2006
23,"332",4664,255,45308000,2006
23,"333",2271,90,23821000,2006
23,"334",3670,49,35783000,2006
23,"335",NA,19,NA,2006
23,"336",9278,120,106771000,2006
23,"337",1551,137,11941000,2006
23,"339",2859,170,22926000,2006
23,"423",10346,884,116281000,2006
23,"424",8181,597,86305000,2006
23,"425",643,163,5804000,2006
23,"441",10906,895,86735000,2006
23,"442",2254,357,13227000,2006
23,"443",1714,224,9705000,2006
23,"444",7824,612,55289000,2006
23,"445",17671,884,74397000,2006
23,"446",3590,303,23206000,2006
23,"447",7835,918,28933000,2006
23,"448",6781,638,26133000,2006
23,"451",3243,399,13826000,2006
23,"452",12262,273,53891000,2006
23,"453",4446,926,18424000,2006
23,"454",6408,551,47596000,2006
23,"481",345,31,2520000,2006
23,"483",NA,16,NA,2006
23,"484",6187,788,52796000,2006
23,"485",1439,83,5679000,2006
23,"486",NA,4,NA,2006
23,"487",NA,51,NA,2006
23,"488",1525,178,12457000,2006
23,"492",1698,63,13729000,2006
23,"493",3079,55,28243000,2006
23,"511",4367,194,42067000,2006
23,"512",NA,91,NA,2006
23,"515",1244,71,11762000,2006
23,"516",NA,8,NA,2006
23,"517",4466,250,54697000,2006
23,"518",NA,61,NA,2006
23,"519",NA,100,NA,2006
23,"522",12473,918,146959000,2006
23,"523",NA,310,NA,2006
23,"524",13932,735,187569000,2006
23,"525",NA,7,NA,2006
23,"531",NA,1399,NA,2006
23,"532",NA,336,NA,2006
23,"533",NA,4,NA,2006
23,"541",23974,3545,256968000,2006
23,"551",7067,194,130689000,2006
23,"561",25776,1743,186086000,2006
23,"562",2049,187,16446000,2006
23,"611",13812,468,84651000,2006
23,"621",26968,2484,268509000,2006
23,"622",31420,45,337989000,2006
23,"623",24056,863,127853000,2006
23,"624",18634,1342,89826000,2006
23,"711",1106,184,4904000,2006
23,"712",514,97,3064000,2006
23,"713",5372,605,19875000,2006
23,"721",8653,983,36225000,2006
23,"722",38451,2909,112513000,2006
23,"811",5749,1231,36789000,2006
23,"812",4653,863,20621000,2006
23,"813",9588,1562,44249000,2006
24,"113",NA,64,NA,2006
24,"114",NA,37,NA,2006
24,"115",564,109,4046000,2006
24,"211",NA,4,NA,2006
24,"212",1613,78,17468000,2006
24,"213",NA,14,NA,2006
24,"221",9893,117,352210000,2006
24,"236",44962,5803,576307000,2006
24,"237",17141,903,177545000,2006
24,"238",134585,10405,1348219000,2006
24,"311",13909,300,120518000,2006
24,"312",1511,31,16976000,2006
24,"313",1909,29,19677000,2006
24,"314",1119,110,8794000,2006
24,"315",1240,76,8114000,2006
24,"316",239,9,1562000,2006
24,"321",4738,147,37814000,2006
24,"322",5307,43,51876000,2006
24,"323",13991,605,145183000,2006
24,"324",949,44,11357000,2006
24,"325",11443,197,181318000,2006
24,"326",6845,121,74418000,2006
24,"327",4961,198,55333000,2006
24,"331",2959,30,46816000,2006
24,"332",11715,467,125646000,2006
24,"333",8330,159,119393000,2006
24,"334",21916,225,423483000,2006
24,"335",1811,48,20113000,2006
24,"336",5525,121,66946000,2006
24,"337",5104,262,43255000,2006
24,"339",5587,411,57968000,2006
24,"423",56354,3692,833713000,2006
24,"424",37408,1689,441377000,2006
24,"425",4554,676,63016000,2006
24,"441",40033,1746,389925000,2006
24,"442",11563,1244,83104000,2006
24,"443",9878,910,57223000,2006
24,"444",25424,1192,205474000,2006
24,"445",62183,3495,307932000,2006
24,"446",20152,1701,138487000,2006
24,"447",13623,1644,61179000,2006
24,"448",35116,2979,133893000,2006
24,"451",12888,1065,49518000,2006
24,"452",48331,693,209815000,2006
24,"453",17155,2078,75572000,2006
24,"454",10734,843,93229000,2006
24,"481",4440,38,72777000,2006
24,"483",759,38,10038000,2006
24,"484",20356,1776,185681000,2006
24,"485",11005,692,56670000,2006
24,"486",107,11,1937000,2006
24,"487",333,63,2035000,2006
24,"488",8194,603,76379000,2006
24,"492",11062,260,94634000,2006
24,"493",11824,266,106932000,2006
24,"511",13937,578,215629000,2006
24,"512",3752,329,18823000,2006
24,"515",6045,148,127327000,2006
24,"516",438,38,6856000,2006
24,"517",25519,998,426672000,2006
24,"518",10270,466,161207000,2006
24,"519",1411,68,11384000,2006
24,"521",NA,2,NA,2006
24,"522",67386,4273,995306000,2006
24,"523",NA,1178,NA,2006
24,"524",39576,2919,755997000,2006
24,"525",NA,94,NA,2006
24,"531",36896,5600,415566000,2006
24,"532",12346,1018,108379000,2006
24,"533",973,36,40765000,2006
24,"541",228100,19507,3428541000,2006
24,"551",50965,817,1340675000,2006
24,"561",169122,7528,1181414000,2006
24,"562",7466,433,79797000,2006
24,"611",67201,1870,616383000,2006
24,"621",98853,10628,1149377000,2006
24,"622",98210,86,1135638000,2006
24,"623",66190,1532,439876000,2006
24,"624",47267,2793,242711000,2006
24,"711",6908,585,91755000,2006
24,"712",1996,104,12587000,2006
24,"713",28434,1476,103060000,2006
24,"721",20855,762,103209000,2006
24,"722",173012,9667,551005000,2006
24,"811",28761,4252,252784000,2006
24,"812",34443,4253,166825000,2006
24,"813",52996,5330,373918000,2006
25,"113",184,53,1548000,2006
25,"114",489,243,2155000,2006
25,"115",505,127,2761000,2006
25,"211",NA,9,NA,2006
25,"212",974,71,10584000,2006
25,"213",NA,15,NA,2006
25,"221",12200,252,265160000,2006
25,"236",32548,5613,412120000,2006
25,"237",12719,1015,180938000,2006
25,"238",87292,12841,1010938000,2006
25,"311",20876,629,194900000,2006
25,"312",2584,45,34810000,2006
25,"313",6497,100,66997000,2006
25,"314",3397,171,26995000,2006
25,"315",3006,155,18460000,2006
25,"316",1743,50,12780000,2006
25,"321",3593,234,33246000,2006
25,"322",12627,168,144019000,2006
25,"323",14887,812,159784000,2006
25,"324",1040,56,13362000,2006
25,"325",20782,334,441576000,2006
25,"326",15492,333,176422000,2006
25,"327",6223,249,67892000,2006
25,"331",4081,109,52850000,2006
25,"332",33582,1449,402973000,2006
25,"333",21144,594,328075000,2006
25,"334",51074,686,1034688000,2006
25,"335",11318,214,151264000,2006
25,"336",8085,156,126032000,2006
25,"337",5786,359,57733000,2006
25,"339",27363,777,380793000,2006
25,"423",79432,5050,1432343000,2006
25,"424",54403,2528,820584000,2006
25,"425",10803,1077,159653000,2006
25,"441",40001,2437,385898000,2006
25,"442",15324,1486,100564000,2006
25,"443",12131,1075,88254000,2006
25,"444",29098,1774,257475000,2006
25,"445",89124,4849,424542000,2006
25,"446",31997,1815,196350000,2006
25,"447",13104,2175,63989000,2006
25,"448",46631,3705,189614000,2006
25,"451",15903,1558,64561000,2006
25,"452",40025,641,192260000,2006
25,"453",18150,2771,82684000,2006
25,"454",16540,1339,178404000,2006
25,"481",8151,109,99111000,2006
25,"483",1388,52,20951000,2006
25,"484",16953,1586,169116000,2006
25,"485",19952,738,122056000,2006
25,"486",NA,11,NA,2006
25,"487",NA,77,NA,2006
25,"488",6340,643,63607000,2006
25,"492",11153,229,91147000,2006
25,"493",12875,284,132164000,2006
25,"511",51859,1080,993872000,2006
25,"512",NA,388,NA,2006
25,"515",5665,215,97268000,2006
25,"516",1702,72,38333000,2006
25,"517",27679,1213,492484000,2006
25,"518",NA,614,NA,2006
25,"519",NA,146,NA,2006
25,"521",NA,2,NA,2006
25,"522",76329,4216,1630265000,2006
25,"523",64953,2072,2922134000,2006
25,"524",68175,3440,1543920000,2006
25,"525",NA,106,NA,2006
25,"531",36288,5748,495135000,2006
25,"532",12473,1330,109464000,2006
25,"533",156,29,1743000,2006
25,"541",260770,22215,4973122000,2006
25,"551",103788,1001,2165722000,2006
25,"561",176988,8755,1453851000,2006
25,"562",9367,565,113459000,2006
25,"611",182257,2487,1502671000,2006
25,"621",141838,10845,1750581000,2006
25,"622",173362,146,2128562000,2006
25,"623",104006,2344,694907000,2006
25,"624",80713,4036,420360000,2006
25,"711",9265,699,144643000,2006
25,"712",5420,272,36262000,2006
25,"713",34076,2092,136692000,2006
25,"721",29827,1109,176996000,2006
25,"722",217827,14391,787884000,2006
25,"811",28443,4904,250936000,2006
25,"812",40377,6092,210667000,2006
25,"813",53329,5791,327979000,2006
26,"113",1734,346,13420000,2006
26,"114",140,32,827000,2006
26,"115",1199,192,8178000,2006
26,"211",1169,114,21182000,2006
26,"212",2897,179,34272000,2006
26,"213",1871,145,21773000,2006
26,"221",23521,389,483742000,2006
26,"236",37787,7624,382902000,2006
26,"237",18677,1486,221888000,2006
26,"238",99854,15773,977077000,2006
26,"311",26772,774,240173000,2006
26,"312",4229,87,38327000,2006
26,"313",760,51,6766000,2006
26,"314",2242,176,15775000,2006
26,"315",865,165,6756000,2006
26,"316",1228,25,9244000,2006
26,"321",12285,539,103216000,2006
26,"322",13217,179,163166000,2006
26,"323",17827,1033,176070000,2006
26,"324",1747,66,25091000,2006
26,"325",27043,379,454467000,2006
26,"326",55366,755,503601000,2006
26,"327",14330,537,146453000,2006
26,"331",27124,322,363854000,2006
26,"332",81746,3249,841261000,2006
26,"333",76406,2332,1082820000,2006
26,"334",18960,369,258434000,2006
26,"335",8555,203,100437000,2006
26,"336",185749,1018,2858365000,2006
26,"337",22808,534,261704000,2006
26,"339",15629,947,177969000,2006
26,"423",108345,7281,1540417000,2006
26,"424",55433,3008,643685000,2006
26,"425",9823,1496,119903000,2006
26,"441",51615,4219,429269000,2006
26,"442",17887,1863,107759000,2006
26,"443",16694,1703,87639000,2006
26,"444",44240,3182,310017000,2006
26,"445",82049,6102,328982000,2006
26,"446",36199,3073,239197000,2006
26,"447",27672,3965,101020000,2006
26,"448",46611,4541,161322000,2006
26,"451",22676,2019,77156000,2006
26,"452",104255,1762,469739000,2006
26,"453",26580,4211,104297000,2006
26,"454",12705,1462,97681000,2006
26,"481",14340,136,169502000,2006
26,"483",415,34,5486000,2006
26,"484",42557,3437,413573000,2006
26,"485",5331,294,27459000,2006
26,"486",564,63,12208000,2006
26,"487",154,44,560000,2006
26,"488",13197,907,117512000,2006
26,"492",12918,334,103922000,2006
26,"493",15865,362,174042000,2006
26,"511",25391,755,321498000,2006
26,"512",5897,459,29233000,2006
26,"515",6722,264,99395000,2006
26,"516",506,40,6723000,2006
26,"517",27003,1460,436871000,2006
26,"518",14540,768,246191000,2006
26,"519",1751,123,19952000,2006
26,"521",NA,1,NA,2006
26,"522",82641,6236,1080771000,2006
26,"523",13219,2210,313422000,2006
26,"524",70602,5711,978855000,2006
26,"525",NA,52,NA,2006
26,"531",41874,6963,319188000,2006
26,"532",16872,2058,120281000,2006
26,"533",599,78,9072000,2006
26,"541",302222,22727,4582820000,2006
26,"551",118250,1525,2991146000,2006
26,"561",330287,11991,2476686000,2006
26,"562",11669,637,121311000,2006
26,"611",66814,2134,377745000,2006
26,"621",185606,17486,1890669000,2006
26,"622",194557,195,2056879000,2006
26,"623",95784,3054,509918000,2006
26,"624",65223,4621,291894000,2006
26,"711",7979,725,131798000,2006
26,"712",3432,169,17896000,2006
26,"713",43153,2689,197233000,2006
26,"721",31421,1743,125003000,2006
26,"722",306671,17455,823009000,2006
26,"811",42547,7875,307753000,2006
26,"812",44666,6676,199511000,2006
26,"813",86717,10067,455163000,2006
27,"113",NA,193,NA,2006
27,"114",NA,19,NA,2006
27,"115",1012,237,6452000,2006
27,"211",NA,8,NA,2006
27,"212",NA,124,NA,2006
27,"213",NA,21,NA,2006
27,"221",11646,275,243583000,2006
27,"236",32324,5368,390799000,2006
27,"237",15587,1186,190009000,2006
27,"238",78649,11652,825323000,2006
27,"311",44643,671,385696000,2006
27,"312",1449,43,14142000,2006
27,"313",509,27,4569000,2006
27,"314",1583,125,10441000,2006
27,"315",1357,144,7890000,2006
27,"316",1451,26,8741000,2006
27,"321",16634,361,208858000,2006
27,"322",11921,122,155469000,2006
27,"323",31174,844,301527000,2006
27,"324",1892,30,53077000,2006
27,"325",7634,252,99497000,2006
27,"326",16314,366,165586000,2006
27,"327",9552,352,98380000,2006
27,"331",6965,94,77842000,2006
27,"332",40542,1580,462267000,2006
27,"333",33514,785,421603000,2006
27,"334",47663,390,732994000,2006
27,"335",10627,133,131459000,2006
27,"336",16022,211,167223000,2006
27,"337",11724,593,105102000,2006
27,"339",23606,786,308719000,2006
27,"423",85042,4720,1429714000,2006
27,"424",43545,2435,522769000,2006
27,"425",8237,1491,121946000,2006
27,"441",35437,2478,293355000,2006
27,"442",10842,1187,72509000,2006
27,"443",12196,882,95474000,2006
27,"444",29789,2162,208916000,2006
27,"445",53637,2589,217145000,2006
27,"446",18993,1360,116970000,2006
27,"447",25755,2420,90346000,2006
27,"448",27639,2337,98927000,2006
27,"451",15587,1287,53826000,2006
27,"452",51951,716,236814000,2006
27,"453",16497,2324,64591000,2006
27,"454",14675,1126,151755000,2006
27,"481",15788,72,185326000,2006
27,"483",NA,15,NA,2006
27,"484",25959,2992,238831000,2006
27,"485",13082,469,58360000,2006
27,"486",NA,56,NA,2006
27,"487",NA,19,NA,2006
27,"488",6569,622,85268000,2006
27,"492",10223,282,75939000,2006
27,"493",5057,199,59301000,2006
27,"511",27155,790,453400000,2006
27,"512",4658,416,23512000,2006
27,"515",4960,204,68385000,2006
27,"516",NA,48,NA,2006
27,"517",16726,818,238159000,2006
27,"518",7803,385,118853000,2006
27,"519",NA,77,NA,2006
27,"521",NA,7,NA,2006
27,"522",69970,3812,1158943000,2006
27,"523",20528,1941,889415000,2006
27,"524",60048,4357,1292775000,2006
27,"525",NA,55,NA,2006
27,"531",28403,6150,216604000,2006
27,"532",9213,1009,69435000,2006
27,"533",1340,51,31503000,2006
27,"541",138683,16754,1892303000,2006
27,"551",102266,1054,2079887000,2006
27,"561",141655,6558,965452000,2006
27,"562",6273,537,62638000,2006
27,"611",59162,1717,321617000,2006
27,"621",133073,7138,1533477000,2006
27,"622",101919,148,1139362000,2006
27,"623",89155,2908,432810000,2006
27,"624",65962,3512,276106000,2006
27,"711",8320,733,138525000,2006
27,"712",2549,191,15755000,2006
27,"713",29456,1774,112189000,2006
27,"721",36808,1392,164763000,2006
27,"722",180780,9520,514941000,2006
27,"811",24599,4472,189600000,2006
27,"812",27919,3977,126733000,2006
27,"813",63851,6888,288131000,2006
28,"113",3810,587,26029000,2006
28,"114",NA,10,NA,2006
28,"115",NA,201,NA,2006
28,"211",485,71,9333000,2006
28,"212",843,50,7648000,2006
28,"213",2912,198,36806000,2006
28,"221",8444,590,167940000,2006
28,"236",16506,1491,154414000,2006
28,"237",11515,562,101752000,2006
28,"238",26741,3143,193629000,2006
28,"311",25035,177,146815000,2006
28,"312",NA,25,NA,2006
28,"313",899,20,9453000,2006
28,"314",1384,54,10020000,2006
28,"315",3327,53,14532000,2006
28,"316",NA,5,NA,2006
28,"321",14880,303,118349000,2006
28,"322",5573,60,77630000,2006
28,"323",3168,181,27047000,2006
28,"324",1866,30,29893000,2006
28,"325",6576,108,85041000,2006
28,"326",9918,147,79948000,2006
28,"327",4362,177,39444000,2006
28,"331",3018,38,32565000,2006
28,"332",11711,361,102679000,2006
28,"333",11079,153,105908000,2006
28,"334",2126,32,20637000,2006
28,"335",10816,55,102898000,2006
28,"336",23875,110,239120000,2006
28,"337",27851,310,202491000,2006
28,"339",4342,186,34663000,2006
28,"423",20003,1698,196065000,2006
28,"424",16519,994,145585000,2006
28,"425",1330,226,9965000,2006
28,"441",18116,1686,147959000,2006
28,"442",4564,627,27860000,2006
28,"443",2919,401,16226000,2006
28,"444",13616,984,94602000,2006
28,"445",21458,1277,75437000,2006
28,"446",9868,1006,56755000,2006
28,"447",15977,1993,52265000,2006
28,"448",12338,1457,37648000,2006
28,"451",4204,458,13780000,2006
28,"452",37554,881,162538000,2006
