"state_fips","county_fips","employment_march","establishments","payroll_quarter1","year"
48,91,27541,2209,175755000,2003
48,93,2774,307,13320000,2003
48,95,603,55,3049000,2003
48,97,10816,844,64182000,2003
48,99,8339,707,41983000,2003
48,101,207,44,861000,2003
48,103,842,73,6507000,2003
48,105,682,121,3373000,2003
48,107,1019,120,5315000,2003
48,109,555,61,2188000,2003
48,111,1892,244,9250000,2003
48,113,1321071,62223,14671254000,2003
48,115,2347,314,12190000,2003
48,117,3924,415,24196000,2003
48,119,542,62,2224000,2003
48,121,124735,9003,921246000,2003
48,123,4072,405,22773000,2003
48,125,311,50,1825000,2003
48,127,1570,169,7480000,2003
48,129,397,85,1478000,2003
48,131,1250,142,7485000,2003
48,133,4918,492,22543000,2003
48,135,42017,3126,291603000,2003
48,137,179,44,793000,2003
48,139,29002,2167,194839000,2003
48,141,194948,12355,1104561000,2003
48,143,10112,810,53745000,2003
48,145,2019,268,9699000,2003
48,147,5139,500,31566000,2003
48,149,6603,746,35668000,2003
48,151,537,74,3197000,2003
48,153,1129,187,5162000,2003
48,155,138,34,528000,2003
48,157,87044,6783,748223000,2003
48,159,5557,181,16777000,2003
48,161,3428,354,24673000,2003
48,163,2178,252,9942000,2003
48,165,2413,304,12650000,2003
48,167,68132,4928,462729000,2003
48,169,1062,121,6001000,2003
48,171,6626,854,36729000,2003
48,173,106,18,579000,2003
48,175,814,112,5142000,2003
48,177,4074,391,24004000,2003
48,179,6027,653,41960000,2003
48,181,37337,2630,251768000,2003
48,183,60234,3933,420068000,2003
48,185,4643,351,28689000,2003
48,187,23112,1640,145610000,2003
48,189,11961,809,68081000,2003
48,191,470,85,1778000,2003
48,193,1906,216,9286000,2003
48,195,1063,171,6590000,2003
48,197,827,99,5055000,2003
48,199,8156,731,44345000,2003
48,201,1707646,85528,17924620000,2003
48,203,14970,1113,88350000,2003
48,205,649,76,3071000,2003
48,207,876,139,4258000,2003
48,209,29176,2519,168553000,2003
48,211,896,138,5043000,2003
48,213,13568,1212,67733000,2003
48,215,131323,9004,669732000,2003
48,217,7070,661,34513000,2003
48,219,4508,476,30836000,2003
48,221,8707,1001,46713000,2003
48,223,9713,719,51098000,2003
48,225,3770,375,21089000,2003
48,227,9558,722,60603000,2003
48,229,216,43,1742000,2003
48,231,26475,1319,188960000,2003
48,233,6627,494,58549000,2003
48,235,252,43,2158000,2003
48,237,1341,176,7503000,2003
48,239,3751,257,25256000,2003
48,241,9201,696,54134000,2003
48,243,400,56,1666000,2003
48,245,96467,5874,738310000,2003
48,247,909,106,3567000,2003
48,249,10546,749,56457000,2003
48,251,27018,2268,160297000,2003
48,253,2711,326,13615000,2003
48,255,2188,261,11653000,2003
48,257,18862,1554,123060000,2003
48,259,7737,876,51572000,2003
48,261,20,5,81000,2003
48,263,160,15,1632000,2003
48,265,14922,1399,88771000,2003
48,267,1275,143,6106000,2003
48,269,NA,2,NA,2003
48,271,207,33,957000,2003
48,273,5924,556,31140000,2003
48,275,816,125,3945000,2003
48,277,17196,1217,107083000,2003
48,279,2802,300,15950000,2003
48,281,4236,392,17343000,2003
48,283,781,83,4111000,2003
48,285,5992,464,27143000,2003
48,287,3832,400,22640000,2003
48,289,3811,337,30014000,2003
48,291,11415,1043,61211000,2003
48,293,5127,409,24691000,2003
48,295,552,98,3157000,2003
48,297,1758,245,18087000,2003
48,299,3158,447,16525000,2003
48,301,NA,1,NA,2003
48,303,97543,6601,588711000,2003
48,305,705,98,4256000,2003
48,307,1836,221,8981000,2003
48,309,86926,4870,548620000,2003
48,311,NA,14,NA,2003
48,313,1904,207,9552000,2003
48,315,1184,181,5350000,2003
48,317,622,84,3252000,2003
48,319,584,133,2353000,2003
48,321,7569,785,65141000,2003
48,323,7879,799,35123000,2003
48,325,5469,604,25489000,2003
48,327,226,52,901000,2003
48,329,47689,3964,348944000,2003
48,331,5097,425,33859000,2003
48,333,854,127,4490000,2003
48,335,1144,141,5843000,2003
48,337,3168,455,15499000,2003
48,339,93830,6975,767831000,2003
48,341,6870,411,53158000,2003
48,343,4098,236,33380000,2003
48,345,208,46,828000,2003
48,347,18777,1251,100001000,2003
48,349,13915,904,75559000,2003
48,351,1506,141,7632000,2003
48,353,4431,365,25643000,2003
48,355,115636,7900,817862000,2003
48,357,2535,306,14296000,2003
48,359,470,40,2413000,2003
48,361,18655,1421,136336000,2003
48,363,5919,626,33835000,2003
48,365,5366,452,31795000,2003
48,367,16459,1784,91387000,2003
48,369,3443,191,20586000,2003
48,371,2990,304,17536000,2003
48,373,7330,679,38218000,2003
48,375,57854,3567,389257000,2003
48,377,702,125,3196000,2003
48,379,1227,142,4158000,2003
48,381,21527,2055,125263000,2003
48,383,702,101,4639000,2003
48,385,397,66,1315000,2003
48,387,1885,207,9273000,2003
48,389,2100,192,9736000,2003
48,391,1292,151,7324000,2003
48,393,31,14,111000,2003
48,395,2150,239,13008000,2003
48,397,12887,1226,82640000,2003
48,399,2643,264,13669000,2003
48,401,9048,732,63096000,2003
48,403,1654,151,8505000,2003
48,405,1264,133,5998000,2003
48,407,1145,162,4448000,2003
48,409,13041,987,80725000,2003
48,411,1065,166,4283000,2003
48,413,581,62,3408000,2003
48,415,4104,402,27950000,2003
48,417,650,106,3560000,2003
48,419,6039,475,32888000,2003
48,421,324,57,1893000,2003
48,423,79674,5068,584516000,2003
48,425,2905,194,32258000,2003
48,427,6628,430,22819000,2003
48,429,1818,261,9819000,2003
48,431,180,35,1133000,2003
48,433,311,48,1629000,2003
48,435,1041,140,6824000,2003
48,437,1301,162,5730000,2003
48,439,634226,34586,5704391000,2003
48,441,53285,3355,285665000,2003
48,443,54,18,314000,2003
48,445,1835,238,9408000,2003
48,447,303,59,1198000,2003
48,449,12371,688,75216000,2003
48,451,34505,2571,229272000,2003
48,453,415165,24500,3883927000,2003
48,455,1724,211,7406000,2003
48,457,2481,279,10399000,2003
48,459,4247,467,20228000,2003
48,461,588,67,4647000,2003
48,463,5777,580,30658000,2003
48,465,10435,813,48757000,2003
48,467,7969,770,40509000,2003
48,469,29500,2227,182338000,2003
48,471,10126,860,46779000,2003
48,473,12109,925,82002000,2003
48,475,2121,250,13635000,2003
48,477,11862,816,67640000,2003
48,479,59498,4424,301099000,2003
48,481,12192,974,69556000,2003
48,483,1284,164,4733000,2003
48,485,48258,3296,292545000,2003
48,487,3731,335,21925000,2003
48,489,1890,219,9334000,2003
48,491,88614,5530,1018692000,2003
48,493,3807,450,17044000,2003
48,495,1119,141,6744000,2003
48,497,10943,982,70208000,2003
48,499,7253,835,38754000,2003
48,501,1854,184,13169000,2003
48,503,4894,579,30824000,2003
48,505,1481,149,7308000,2003
48,507,1431,112,5949000,2003
48,999,64528,341,771482000,2003
49,1,1232,144,4894000,2003
49,3,15591,862,128099000,2003
49,5,33647,2557,181057000,2003
49,7,6564,537,42282000,2003
49,9,80,22,291000,2003
49,11,63903,5276,404372000,2003
49,13,3449,436,19672000,2003
49,15,2882,172,23039000,2003
49,17,928,153,4447000,2003
49,19,2824,398,12250000,2003
49,21,9891,970,46908000,2003
49,23,1745,159,9217000,2003
49,25,1565,225,6064000,2003
49,27,2462,235,18512000,2003
49,29,1226,196,7658000,2003
49,31,105,28,425000,2003
49,33,225,66,836000,2003
49,35,459157,26977,3715589000,2003
49,37,1859,264,8355000,2003
49,39,3914,399,15589000,2003
49,41,5202,492,27512000,2003
49,43,18098,1681,106779000,2003
49,45,7501,557,51930000,2003
49,47,6680,813,40144000,2003
49,49,135703,8422,834720000,2003
49,51,3566,527,21505000,2003
49,53,31468,2992,172790000,2003
49,55,425,81,1779000,2003
49,57,65146,4601,417645000,2003
49,999,13567,82,76626000,2003
50,1,11685,1138,74673000,2003
50,3,16257,1554,102598000,2003
50,5,9562,960,58730000,2003
50,7,84095,5418,714645000,2003
50,9,1196,141,6928000,2003
50,11,11447,1101,74527000,2003
50,13,591,184,2762000,2003
50,15,10087,969,53803000,2003
50,17,7091,828,43883000,2003
50,19,7392,838,40334000,2003
50,21,25806,2336,172187000,2003
50,23,25548,2278,188420000,2003
50,25,23245,1859,159029000,2003
50,27,22376,2217,137661000,2003
50,999,63,10,655000,2003
51,1,9557,831,50893000,2003
51,3,24576,1949,184961000,2003
51,5,3442,254,18008000,2003
51,7,1776,286,9052000,2003
51,9,6867,598,40825000,2003
51,11,2598,255,13349000,2003
51,13,115993,5409,1505872000,2003
51,15,17211,1115,123275000,2003
51,17,1746,156,10552000,2003
51,19,10730,1354,72167000,2003
51,21,969,91,6949000,2003
51,23,6646,703,46595000,2003
51,25,3291,325,16525000,2003
51,27,5747,517,44362000,2003
51,29,1609,213,8966000,2003
51,31,13429,1052,84214000,2003
51,33,3393,376,19258000,2003
51,35,5017,458,24123000,2003
51,36,1857,195,10779000,2003
51,37,2640,259,12929000,2003
51,41,91254,6017,685063000,2003
51,43,3384,339,25107000,2003
51,45,299,65,1554000,2003
51,47,10505,908,79917000,2003
51,49,882,137,3961000,2003
51,51,2020,251,11461000,2003
51,53,5160,347,34720000,2003
51,57,3188,319,15933000,2003
51,59,494915,26416,6490221000,2003
51,61,15764,1723,109175000,2003
51,63,1640,246,7717000,2003
51,65,2829,375,16365000,2003
51,67,11105,1085,61128000,2003
51,69,23058,1256,144607000,2003
51,71,3934,331,29367000,2003
51,73,6595,870,30898000,2003
51,75,4968,511,41584000,2003
51,77,1300,186,6696000,2003
51,79,2990,297,18167000,2003
51,81,2579,114,14962000,2003
51,83,10538,783,63310000,2003
51,85,35395,2856,238177000,2003
51,87,140855,7271,1404356000,2003
51,89,13652,919,75986000,2003
51,91,420,92,1941000,2003
51,93,9339,563,59779000,2003
51,95,15632,1223,99888000,2003
51,97,719,121,3928000,2003
51,99,4817,414,45242000,2003
51,101,3630,328,35734000,2003
51,103,3950,511,24038000,2003
51,105,3451,337,19431000,2003
51,107,97385,5712,1058457000,2003
51,109,4295,503,39733000,2003
51,111,1959,194,10145000,2003
51,113,2232,281,12021000,2003
51,115,1181,221,4962000,2003
51,117,10773,847,53857000,2003
51,119,2282,361,10082000,2003
51,121,25463,1852,155045000,2003
51,125,2903,405,15017000,2003
51,127,1935,269,10066000,2003
51,131,3157,356,17985000,2003
51,133,2325,377,10604000,2003
51,135,3786,340,19032000,2003
51,137,7722,651,48865000,2003
51,139,5466,472,26963000,2003
51,141,3499,320,18124000,2003
51,143,10179,896,51693000,2003
51,145,3088,526,18697000,2003
51,147,6960,565,35998000,2003
51,149,6946,385,53435000,2003
51,153,72017,5610,493080000,2003
51,155,11222,662,68316000,2003
51,157,918,183,5986000,2003
51,159,1861,223,11123000,2003
51,161,33543,2109,221721000,2003
51,163,4178,305,23403000,2003
51,165,21370,1221,140280000,2003
51,167,6690,564,41983000,2003
51,169,3288,336,17659000,2003
51,171,12452,918,75651000,2003
51,173,10904,642,66383000,2003
51,175,3473,239,34798000,2003
51,177,24258,1781,157924000,2003
51,179,21544,1725,148453000,2003
51,181,1368,76,22182000,2003
51,183,2460,195,14060000,2003
51,185,13817,1222,74754000,2003
51,187,8462,782,47138000,2003
51,191,14179,1180,82709000,2003
51,193,2320,360,9748000,2003
51,195,11302,939,68231000,2003
51,197,8911,709,48556000,2003
51,199,14591,1289,71522000,2003
51,510,83325,4633,861111000,2003
51,515,4368,328,25205000,2003
51,520,15573,686,99502000,2003
51,530,2332,123,14831000,2003
51,540,37221,2315,277646000,2003
51,550,80076,4867,517094000,2003
51,570,8957,666,46110000,2003
51,580,4761,282,44345000,2003
51,590,27152,1528,175044000,2003
51,595,4417,266,23299000,2003
51,600,32915,2328,332479000,2003
51,610,16827,868,168234000,2003
51,620,3684,298,19038000,2003
51,630,22620,1547,148630000,2003
51,640,6908,352,37554000,2003
51,650,46246,2469,291763000,2003
51,660,28502,1676,177221000,2003
51,670,7193,450,61520000,2003
51,678,4725,460,27732000,2003
51,680,54047,2348,451236000,2003
51,683,20751,1496,195697000,2003
51,685,3175,268,24299000,2003
51,690,13057,703,71744000,2003
51,700,83602,3741,650715000,2003
51,710,119904,5634,993480000,2003
51,720,4693,270,33927000,2003
51,730,12609,778,85756000,2003
51,735,1391,191,5897000,2003
51,740,28089,1755,182396000,2003
51,750,6621,368,46271000,2003
51,760,160221,7647,1656108000,2003
51,770,60034,3445,446491000,2003
51,775,22158,976,153271000,2003
51,790,11592,956,64632000,2003
51,800,17910,1186,114645000,2003
51,810,142430,10392,910119000,2003
51,820,9691,677,68983000,2003
51,830,17586,711,93914000,2003
51,840,24041,1309,168763000,2003
51,999,2893,65,39265000,2003
53,1,3900,375,24319000,2003
53,3,4122,419,23050000,2003
53,5,54135,3507,471400000,2003
53,7,23822,2287,154188000,2003
53,9,16525,2140,94162000,2003
53,11,96819,8548,748758000,2003
53,13,814,132,4314000,2003
53,15,30274,2269,244032000,2003
53,17,4961,603,26864000,2003
53,19,808,137,5952000,2003
53,21,14579,1196,92938000,2003
53,23,352,54,2085000,2003
53,25,16983,1715,101691000,2003
53,27,17705,1894,119080000,2003
53,29,11470,1729,68399000,2003
53,31,8190,1074,45928000,2003
53,33,1046681,59521,12742259000,2003
53,35,53568,5602,346935000,2003
53,37,9486,1093,45750000,2003
53,39,3074,544,21316000,2003
53,41,18892,1907,126699000,2003
53,43,1713,289,9292000,2003
53,45,9057,1016,56414000,2003
53,47,7053,1091,36523000,2003
53,49,4240,634,19814000,2003
53,51,1629,251,12561000,2003
53,53,205755,16030,1581804000,2003
53,55,3790,932,23855000,2003
53,57,38984,3365,254363000,2003
53,59,1226,171,6568000,2003
53,61,203917,15852,1803422000,2003
53,63,167178,11864,1234701000,2003
53,65,7233,958,43126000,2003
53,67,57184,5359,389389000,2003
53,69,571,96,3073000,2003
53,71,17690,1343,107942000,2003
53,73,61514,5680,426351000,2003
53,75,7161,862,42278000,2003
53,77,58031,4680,378864000,2003
53,999,2136,53,40976000,2003
54,1,2345,256,10124000,2003
54,3,21943,1568,150635000,2003
54,5,6223,363,60050000,2003
54,7,2990,320,15233000,2003
54,9,14289,426,150951000,2003
54,11,45902,2709,292561000,2003
54,13,950,134,4674000,2003
54,15,1168,131,8403000,2003
54,17,599,76,2704000,2003
54,19,8737,912,48214000,2003
54,21,1027,130,4304000,2003
54,23,2661,263,20368000,2003
54,25,10280,1006,55825000,2003
54,27,2901,350,13033000,2003
54,29,9921,680,48895000,2003
54,31,5961,255,27067000,2003
54,33,25822,1870,166781000,2003
54,35,7008,539,47191000,2003
54,37,11010,872,63435000,2003
54,39,96307,5827,700880000,2003
54,41,4855,398,25672000,2003
54,43,1769,251,8607000,2003
54,45,9369,769,59448000,2003
54,47,3259,348,18388000,2003
54,49,16711,1286,105494000,2003
54,51,6990,526,52085000,2003
54,53,4567,353,38349000,2003
54,55,19175,1380,109294000,2003
54,57,5315,473,26577000,2003
54,59,6629,554,48482000,2003
54,61,32206,1993,218251000,2003
54,63,1250,205,6072000,2003
54,65,2423,268,13630000,2003
54,67,6403,625,34356000,2003
54,69,26714,1526,161245000,2003
54,71,1195,162,5640000,2003
54,73,1780,134,14614000,2003
54,75,3560,266,18929000,2003
54,77,4920,601,26705000,2003
54,79,13589,1122,96358000,2003
54,81,26431,1922,157997000,2003
54,83,9706,756,48294000,2003
54,85,2463,220,12591000,2003
54,87,2411,273,12313000,2003
54,89,1601,195,6751000,2003
54,91,2022,210,11166000,2003
54,93,2379,215,9354000,2003
54,95,1549,144,10666000,2003
54,97,6924,545,36511000,2003
54,99,7151,586,50473000,2003
54,101,2060,183,14657000,2003
54,103,4721,408,35832000,2003
54,105,373,67,1296000,2003
54,107,35156,2281,232540000,2003
54,109,4114,400,28183000,2003
54,999,1650,44,19733000,2003
55,1,2418,312,14301000,2003
55,3,6586,579,39056000,2003
55,5,17122,1307,101078000,2003
55,7,2343,442,9576000,2003
55,9,131699,6521,1058490000,2003
55,11,4273,351,33856000,2003
55,13,3524,445,19060000,2003
55,15,13635,787,97679000,2003
55,17,17775,1439,120180000,2003
55,19,8894,806,44145000,2003
55,21,19419,1556,115661000,2003
55,23,5913,427,34914000,2003
55,25,235759,12857,1963793000,2003
55,27,27925,1859,201528000,2003
55,29,10429,1291,57271000,2003
55,31,14768,1091,82876000,2003
55,33,12664,893,76310000,2003
55,35,46857,2553,312029000,2003
55,37,683,112,3041000,2003
55,39,42516,2465,287241000,2003
55,41,2265,347,12284000,2003
55,43,13748,1265,71374000,2003
55,45,11477,930,77024000,2003
55,47,6068,561,36635000,2003
55,49,9241,603,62055000,2003
55,51,1897,232,9022000,2003
55,53,5884,421,36587000,2003
55,55,32339,1977,211043000,2003
55,57,6119,580,38061000,2003
55,59,51409,3105,386994000,2003
55,61,5175,482,31721000,2003
55,63,56616,2950,399552000,2003
55,65,2357,366,11733000,2003
55,67,7025,643,39257000,2003
55,69,9464,807,61191000,2003
55,71,30808,1886,213462000,2003
55,73,61615,3306,459195000,2003
55,75,17581,1184,117404000,2003
55,77,3324,378,22480000,2003
55,78,744,18,3900000,2003
55,79,465035,21037,4253247000,2003
55,81,13484,899,82757000,2003
55,83,7683,805,44146000,2003
55,85,14755,1413,96265000,2003
55,87,93372,4877,776204000,2003
55,89,37581,2771,303401000,2003
55,91,1640,206,11024000,2003
55,93,7079,838,40738000,2003
55,95,12282,1165,74198000,2003
55,97,23853,1610,152592000,2003
55,99,5238,470,32486000,2003
55,101,72211,4275,585612000,2003
55,103,5208,402,29298000,2003
55,105,58685,3457,491847000,2003
55,107,4481,333,27916000,2003
55,109,25109,1949,225050000,2003
55,111,29131,1755,181630000,2003
55,113,4481,685,23998000,2003
55,115,10670,953,60722000,2003
55,117,53484,2700,401736000,2003
55,119,7741,499,50438000,2003
55,121,10857,680,71695000,2003
55,123,5933,643,30647000,2003
55,125,5694,969,28368000,2003
55,127,36329,2634,227205000,2003
55,129,5640,630,31009000,2003
55,131,49087,3294,356443000,2003
55,133,211602,12590,1941257000,2003
55,135,17977,1388,114796000,2003
55,137,4392,517,19451000,2003
55,139,82210,3676,762769000,2003
55,141,38659,1932,314442000,2003
55,999,1562,34,37737000,2003
56,1,10165,1044,52943000,2003
56,3,2330,296,14150000,2003
56,5,16996,1297,162257000,2003
56,7,4344,562,25402000,2003
56,9,3280,406,24145000,2003
56,11,1368,209,9015000,2003
56,13,10086,1288,56511000,2003
56,15,2892,378,13017000,2003
56,17,1387,200,7099000,2003
56,19,1917,364,9190000,2003
56,21,28344,2422,180107000,2003
56,23,4209,520,27205000,2003
56,25,28306,2721,193439000,2003
56,27,350,89,1334000,2003
56,29,8820,1182,48464000,2003
56,31,2121,281,13777000,2003
56,33,9242,1148,52043000,2003
56,35,1715,378,11153000,2003
56,37,13950,1135,117601000,2003
56,39,14029,1692,86676000,2003
56,41,6315,608,44243000,2003
56,43,3183,363,17682000,2003
56,45,1611,235,8504000,2003
56,999,3999,99,52736000,2003
1,1,10135,857,59520000,2004
1,3,49300,4370,284869000,2004
1,5,9303,560,51724000,2004
1,7,3202,317,16819000,2004
1,9,6441,698,36135000,2004
1,11,2243,130,11043000,2004
1,13,6023,490,34437000,2004
1,15,41664,2541,252062000,2004
1,17,9303,620,63390000,2004
1,19,3735,359,19440000,2004
1,21,7104,772,37492000,2004
1,23,3432,296,28220000,2004
1,25,7347,691,42630000,2004
1,27,3908,220,21728000,2004
1,29,2573,184,13469000,2004
1,31,11275,949,60739000,2004
1,33,18504,1323,117651000,2004
1,35,3254,235,20518000,2004
1,37,1099,112,6569000,2004
1,39,11613,871,63102000,2004
1,41,2848,247,13099000,2004
1,43,22764,1713,137548000,2004
1,45,12020,805,80904000,2004
1,47,14180,909,85841000,2004
1,49,21029,1224,126751000,2004
1,51,12280,1080,71785000,2004
1,53,9531,804,57437000,2004
1,55,31086,2137,182666000,2004
1,57,3919,337,23629000,2004
1,59,9025,594,52867000,2004
1,61,4417,464,19566000,2004
1,63,1608,130,9236000,2004
1,65,2736,197,14527000,2004
1,67,3778,329,21149000,2004
1,69,47753,2878,325351000,2004
1,71,12655,858,75022000,2004
1,73,349712,17413,3218004000,2004
1,75,3597,259,23571000,2004
1,77,26009,2002,138636000,2004
1,79,4538,396,36913000,2004
1,81,37540,2205,216339000,2004
1,83,16491,1196,112024000,2004
1,85,2255,142,23225000,2004
1,87,5353,225,39593000,2004
1,89,135587,7532,1178401000,2004
1,91,6417,524,42237000,2004
1,93,7602,561,45241000,2004
1,95,32740,1875,180187000,2004
1,97,153394,9140,1069793000,2004
1,99,8265,431,60174000,2004
1,101,106382,6023,758931000,2004
1,103,46608,2757,324156000,2004
1,105,1845,157,9571000,2004
1,107,3131,321,16313000,2004
1,109,10077,624,56231000,2004
1,111,5269,406,22740000,2004
1,113,9540,834,54283000,2004
1,115,12988,1145,73166000,2004
1,117,66058,4373,576867000,2004
1,119,3109,235,16710000,2004
1,121,23056,1358,156082000,2004
